cycle,time,well,row,col,temperature,strain,inducer_ID,inducer_conc,effector_ID,effector_conc,replicate,OD,FL
34,11,F6,6,6,30.1,medium,Nar,0,b-Ala,10,2,1.115,10563
34,11,F7,6,7,30.1,medium,Nar,60,b-Ala,10,2,0.336,126
34,11,G1,7,1,30.1,BS01,Nar,0,b-Ala,10,3,0.639,4248
34,11,G2,7,2,30.1,BS01,Nar,4,b-Ala,10,3,0.692,5403
34,11,G3,7,3,30.1,BS01,Nar,10,b-Ala,10,3,0.665,6756
34,11,G4,7,4,30.1,BS01,Nar,20,b-Ala,10,3,0.679,6666
34,11,G5,7,5,30.1,BS01,Nar,60,b-Ala,10,3,0.686,6149
34,11,G6,7,6,30.1,medium,Nar,0,b-Ala,10,3,0.772,6527
34,11,G7,7,7,30.1,medium,Nar,60,b-Ala,10,3,0.332,172
34,11,H1,8,1,30.1,BS01,Nar,0,b-Ala,10,4,0.651,5139
34,11,H2,8,2,30.1,BS01,Nar,4,b-Ala,10,4,0.84,10753
34,11,H3,8,3,30.1,BS01,Nar,10,b-Ala,10,4,0.734,13311
34,11,H4,8,4,30.1,BS01,Nar,20,b-Ala,10,4,0.592,5095
34,11,H5,8,5,30.1,BS01,Nar,60,b-Ala,10,4,0.756,5853
34,11,H6,8,6,30.1,medium,Nar,0,b-Ala,10,4,0.731,5922
34,11,H7,8,7,30.1,medium,Nar,60,b-Ala,10,4,0.418,1681
35,11.3333333333333,A1,1,1,30,BS01,Nar,0,b-Ala,0,1,0.557,4177
35,11.3333333333333,A2,1,2,30,BS01,Nar,4,b-Ala,0,1,0.55,3171
35,11.3333333333333,A3,1,3,30,BS01,Nar,10,b-Ala,0,1,0.57,2912
35,11.3333333333333,A4,1,4,30,BS01,Nar,20,b-Ala,0,1,0.653,2243
35,11.3333333333333,A5,1,5,30,BS01,Nar,60,b-Ala,0,1,0.668,1272
35,11.3333333333333,A6,1,6,30,medium,Nar,0,b-Ala,0,1,0.163,116
35,11.3333333333333,A7,1,7,30,medium,Nar,60,b-Ala,0,1,0.271,87
35,11.3333333333333,B1,2,1,30,BS01,Nar,0,b-Ala,0,2,1.23,12680
35,11.3333333333333,B2,2,2,30,BS01,Nar,4,b-Ala,0,2,1.101,7933
35,11.3333333333333,B3,2,3,30,BS01,Nar,10,b-Ala,0,2,1.019,5050
35,11.3333333333333,B4,2,4,30,BS01,Nar,20,b-Ala,0,2,0.859,5220
35,11.3333333333333,B5,2,5,30,BS01,Nar,60,b-Ala,0,2,0.809,3308
35,11.3333333333333,B6,2,6,30,medium,Nar,0,b-Ala,0,2,0.155,205
35,11.3333333333333,B7,2,7,30,medium,Nar,60,b-Ala,0,2,0.33,203
35,11.3333333333333,C1,3,1,30,BS01,Nar,0,b-Ala,0,3,0.5,3337
35,11.3333333333333,C2,3,2,30,BS01,Nar,4,b-Ala,0,3,0.663,3885
35,11.3333333333333,C3,3,3,30,BS01,Nar,10,b-Ala,0,3,0.646,3572
35,11.3333333333333,C4,3,4,30,BS01,Nar,20,b-Ala,0,3,0.677,2736
35,11.3333333333333,C5,3,5,30,BS01,Nar,60,b-Ala,0,3,0.656,1062
35,11.3333333333333,C6,3,6,30,medium,Nar,0,b-Ala,0,3,0.162,178
35,11.3333333333333,C7,3,7,30,medium,Nar,60,b-Ala,0,3,0.336,278
35,11.3333333333333,D1,4,1,30,BS01,Nar,0,b-Ala,0,4,0.695,3642
35,11.3333333333333,D2,4,2,30,BS01,Nar,4,b-Ala,0,4,0.659,3518
35,11.3333333333333,D3,4,3,30,BS01,Nar,10,b-Ala,0,4,0.72,3626
35,11.3333333333333,D4,4,4,30,BS01,Nar,20,b-Ala,0,4,0.704,2231
35,11.3333333333333,D5,4,5,30,BS01,Nar,60,b-Ala,0,4,0.657,1183
35,11.3333333333333,D6,4,6,30,medium,Nar,0,b-Ala,0,4,0.476,2450
35,11.3333333333333,D7,4,7,30,medium,Nar,60,b-Ala,0,4,0.55,588
35,11.3333333333333,E1,5,1,30,BS01,Nar,0,b-Ala,10,1,0.664,4640
35,11.3333333333333,E2,5,2,30,BS01,Nar,4,b-Ala,10,1,0.747,5537
35,11.3333333333333,E3,5,3,30,BS01,Nar,10,b-Ala,10,1,0.711,6027
35,11.3333333333333,E4,5,4,30,BS01,Nar,20,b-Ala,10,1,0.644,5505
35,11.3333333333333,E5,5,5,30,BS01,Nar,60,b-Ala,10,1,0.821,12394
35,11.3333333333333,E6,5,6,30,medium,Nar,0,b-Ala,10,1,0.745,5378
35,11.3333333333333,E7,5,7,30,medium,Nar,60,b-Ala,10,1,0.334,250
35,11.3333333333333,F1,6,1,30,BS01,Nar,0,b-Ala,10,2,1.124,11537
35,11.3333333333333,F2,6,2,30,BS01,Nar,4,b-Ala,10,2,1.087,8842
35,11.3333333333333,F3,6,3,30,BS01,Nar,10,b-Ala,10,2,1.078,11136
35,11.3333333333333,F4,6,4,30,BS01,Nar,20,b-Ala,10,2,0.935,8853
35,11.3333333333333,F5,6,5,30,BS01,Nar,60,b-Ala,10,2,1.065,9782
35,11.3333333333333,F6,6,6,30,medium,Nar,0,b-Ala,10,2,1.12,10427
35,11.3333333333333,F7,6,7,30,medium,Nar,60,b-Ala,10,2,0.336,239
35,11.3333333333333,G1,7,1,30,BS01,Nar,0,b-Ala,10,3,0.642,4021
35,11.3333333333333,G2,7,2,30,BS01,Nar,4,b-Ala,10,3,0.695,5514
35,11.3333333333333,G3,7,3,30,BS01,Nar,10,b-Ala,10,3,0.668,6329
35,11.3333333333333,G4,7,4,30,BS01,Nar,20,b-Ala,10,3,0.686,6397
35,11.3333333333333,G5,7,5,30,BS01,Nar,60,b-Ala,10,3,0.686,6084
35,11.3333333333333,G6,7,6,30,medium,Nar,0,b-Ala,10,3,0.776,6263
35,11.3333333333333,G7,7,7,30,medium,Nar,60,b-Ala,10,3,0.332,262
35,11.3333333333333,H1,8,1,30,BS01,Nar,0,b-Ala,10,4,0.654,4957
35,11.3333333333333,H2,8,2,30,BS01,Nar,4,b-Ala,10,4,0.824,10324
35,11.3333333333333,H3,8,3,30,BS01,Nar,10,b-Ala,10,4,0.732,13482
35,11.3333333333333,H4,8,4,30,BS01,Nar,20,b-Ala,10,4,0.591,5402
35,11.3333333333333,H5,8,5,30,BS01,Nar,60,b-Ala,10,4,0.756,6021
35,11.3333333333333,H6,8,6,30,medium,Nar,0,b-Ala,10,4,0.735,5917
35,11.3333333333333,H7,8,7,30,medium,Nar,60,b-Ala,10,4,0.428,2014
36,11.6666666666667,A1,1,1,30.1,BS01,Nar,0,b-Ala,0,1,0.56,3813
36,11.6666666666667,A2,1,2,30.1,BS01,Nar,4,b-Ala,0,1,0.552,2888
36,11.6666666666667,A3,1,3,30.1,BS01,Nar,10,b-Ala,0,1,0.574,2909
36,11.6666666666667,A4,1,4,30.1,BS01,Nar,20,b-Ala,0,1,0.653,2266
36,11.6666666666667,A5,1,5,30.1,BS01,Nar,60,b-Ala,0,1,0.67,1176
36,11.6666666666667,A6,1,6,30.1,medium,Nar,0,b-Ala,0,1,0.164,210
36,11.6666666666667,A7,1,7,30.1,medium,Nar,60,b-Ala,0,1,0.271,246
36,11.6666666666667,B1,2,1,30.1,BS01,Nar,0,b-Ala,0,2,1.235,12522
36,11.6666666666667,B2,2,2,30.1,BS01,Nar,4,b-Ala,0,2,1.094,8047
36,11.6666666666667,B3,2,3,30.1,BS01,Nar,10,b-Ala,0,2,1.005,5012
36,11.6666666666667,B4,2,4,30.1,BS01,Nar,20,b-Ala,0,2,0.858,5183
36,11.6666666666667,B5,2,5,30.1,BS01,Nar,60,b-Ala,0,2,0.807,3525
36,11.6666666666667,B6,2,6,30.1,medium,Nar,0,b-Ala,0,2,0.155,234
36,11.6666666666667,B7,2,7,30.1,medium,Nar,60,b-Ala,0,2,0.329,262
36,11.6666666666667,C1,3,1,30.1,BS01,Nar,0,b-Ala,0,3,0.501,3203
36,11.6666666666667,C2,3,2,30.1,BS01,Nar,4,b-Ala,0,3,0.66,3690
36,11.6666666666667,C3,3,3,30.1,BS01,Nar,10,b-Ala,0,3,0.644,3446
36,11.6666666666667,C4,3,4,30.1,BS01,Nar,20,b-Ala,0,3,0.674,2242
36,11.6666666666667,C5,3,5,30.1,BS01,Nar,60,b-Ala,0,3,0.656,1129
36,11.6666666666667,C6,3,6,30.1,medium,Nar,0,b-Ala,0,3,0.166,202
36,11.6666666666667,C7,3,7,30.1,medium,Nar,60,b-Ala,0,3,0.335,205
36,11.6666666666667,D1,4,1,30.1,BS01,Nar,0,b-Ala,0,4,0.698,3678
36,11.6666666666667,D2,4,2,30.1,BS01,Nar,4,b-Ala,0,4,0.66,3502
36,11.6666666666667,D3,4,3,30.1,BS01,Nar,10,b-Ala,0,4,0.718,3409
36,11.6666666666667,D4,4,4,30.1,BS01,Nar,20,b-Ala,0,4,0.703,2046
36,11.6666666666667,D5,4,5,30.1,BS01,Nar,60,b-Ala,0,4,0.658,1097
36,11.6666666666667,D6,4,6,30.1,medium,Nar,0,b-Ala,0,4,0.509,2419
36,11.6666666666667,D7,4,7,30.1,medium,Nar,60,b-Ala,0,4,0.567,658
36,11.6666666666667,E1,5,1,30.1,BS01,Nar,0,b-Ala,10,1,0.666,4841
36,11.6666666666667,E2,5,2,30.1,BS01,Nar,4,b-Ala,10,1,0.748,5601
36,11.6666666666667,E3,5,3,30.1,BS01,Nar,10,b-Ala,10,1,0.713,5861
36,11.6666666666667,E4,5,4,30.1,BS01,Nar,20,b-Ala,10,1,0.646,5684
36,11.6666666666667,E5,5,5,30.1,BS01,Nar,60,b-Ala,10,1,0.82,12763
36,11.6666666666667,E6,5,6,30.1,medium,Nar,0,b-Ala,10,1,0.747,5484
36,11.6666666666667,E7,5,7,30.1,medium,Nar,60,b-Ala,10,1,0.334,144
36,11.6666666666667,F1,6,1,30.1,BS01,Nar,0,b-Ala,10,2,1.127,11614
36,11.6666666666667,F2,6,2,30.1,BS01,Nar,4,b-Ala,10,2,1.087,8609
36,11.6666666666667,F3,6,3,30.1,BS01,Nar,10,b-Ala,10,2,1.073,10730
36,11.6666666666667,F4,6,4,30.1,BS01,Nar,20,b-Ala,10,2,0.919,8950
36,11.6666666666667,F5,6,5,30.1,BS01,Nar,60,b-Ala,10,2,1.085,9797
36,11.6666666666667,F6,6,6,30.1,medium,Nar,0,b-Ala,10,2,1.121,10453
36,11.6666666666667,F7,6,7,30.1,medium,Nar,60,b-Ala,10,2,0.337,237
36,11.6666666666667,G1,7,1,30.1,BS01,Nar,0,b-Ala,10,3,0.644,3675
36,11.6666666666667,G2,7,2,30.1,BS01,Nar,4,b-Ala,10,3,0.697,5547
36,11.6666666666667,G3,7,3,30.1,BS01,Nar,10,b-Ala,10,3,0.668,6585
36,11.6666666666667,G4,7,4,30.1,BS01,Nar,20,b-Ala,10,3,0.688,6496
36,11.6666666666667,G5,7,5,30.1,BS01,Nar,60,b-Ala,10,3,0.689,6013
36,11.6666666666667,G6,7,6,30.1,medium,Nar,0,b-Ala,10,3,0.777,6381
36,11.6666666666667,G7,7,7,30.1,medium,Nar,60,b-Ala,10,3,0.333,201
36,11.6666666666667,H1,8,1,30.1,BS01,Nar,0,b-Ala,10,4,0.657,4685
36,11.6666666666667,H2,8,2,30.1,BS01,Nar,4,b-Ala,10,4,0.824,10663
36,11.6666666666667,H3,8,3,30.1,BS01,Nar,10,b-Ala,10,4,0.73,13726
36,11.6666666666667,H4,8,4,30.1,BS01,Nar,20,b-Ala,10,4,0.596,5613
36,11.6666666666667,H5,8,5,30.1,BS01,Nar,60,b-Ala,10,4,0.759,6025
36,11.6666666666667,H6,8,6,30.1,medium,Nar,0,b-Ala,10,4,0.738,5606
36,11.6666666666667,H7,8,7,30.1,medium,Nar,60,b-Ala,10,4,0.442,2129
37,12,A1,1,1,30.1,BS01,Nar,0,b-Ala,0,1,0.561,3873
37,12,A2,1,2,30.1,BS01,Nar,4,b-Ala,0,1,0.552,3065
37,12,A3,1,3,30.1,BS01,Nar,10,b-Ala,0,1,0.578,2888
37,12,A4,1,4,30.1,BS01,Nar,20,b-Ala,0,1,0.654,2146
37,12,A5,1,5,30.1,BS01,Nar,60,b-Ala,0,1,0.672,1259
37,12,A6,1,6,30.1,medium,Nar,0,b-Ala,0,1,0.165,212
37,12,A7,1,7,30.1,medium,Nar,60,b-Ala,0,1,0.273,131
37,12,B1,2,1,30.1,BS01,Nar,0,b-Ala,0,2,1.231,12125
37,12,B2,2,2,30.1,BS01,Nar,4,b-Ala,0,2,1.088,7934
37,12,B3,2,3,30.1,BS01,Nar,10,b-Ala,0,2,0.987,4842
37,12,B4,2,4,30.1,BS01,Nar,20,b-Ala,0,2,0.854,4749
37,12,B5,2,5,30.1,BS01,Nar,60,b-Ala,0,2,0.803,3153
37,12,B6,2,6,30.1,medium,Nar,0,b-Ala,0,2,0.156,205
37,12,B7,2,7,30.1,medium,Nar,60,b-Ala,0,2,0.331,145
37,12,C1,3,1,30.1,BS01,Nar,0,b-Ala,0,3,0.503,2861
37,12,C2,3,2,30.1,BS01,Nar,4,b-Ala,0,3,0.659,4736
37,12,C3,3,3,30.1,BS01,Nar,10,b-Ala,0,3,0.64,4110
37,12,C4,3,4,30.1,BS01,Nar,20,b-Ala,0,3,0.672,2503
37,12,C5,3,5,30.1,BS01,Nar,60,b-Ala,0,3,0.658,1200
37,12,C6,3,6,30.1,medium,Nar,0,b-Ala,0,3,0.165,237
37,12,C7,3,7,30.1,medium,Nar,60,b-Ala,0,3,0.335,272
37,12,D1,4,1,30.1,BS01,Nar,0,b-Ala,0,4,0.701,3700
37,12,D2,4,2,30.1,BS01,Nar,4,b-Ala,0,4,0.662,3527
37,12,D3,4,3,30.1,BS01,Nar,10,b-Ala,0,4,0.717,3702
37,12,D4,4,4,30.1,BS01,Nar,20,b-Ala,0,4,0.701,2088
37,12,D5,4,5,30.1,BS01,Nar,60,b-Ala,0,4,0.659,1244
37,12,D6,4,6,30.1,medium,Nar,0,b-Ala,0,4,0.536,2488
37,12,D7,4,7,30.1,medium,Nar,60,b-Ala,0,4,0.583,536
37,12,E1,5,1,30.1,BS01,Nar,0,b-Ala,10,1,0.669,4930
37,12,E2,5,2,30.1,BS01,Nar,4,b-Ala,10,1,0.75,5154
37,12,E3,5,3,30.1,BS01,Nar,10,b-Ala,10,1,0.715,6497
37,12,E4,5,4,30.1,BS01,Nar,20,b-Ala,10,1,0.65,6421
37,12,E5,5,5,30.1,BS01,Nar,60,b-Ala,10,1,0.822,12593
37,12,E6,5,6,30.1,medium,Nar,0,b-Ala,10,1,0.749,5523
37,12,E7,5,7,30.1,medium,Nar,60,b-Ala,10,1,0.333,238
37,12,F1,6,1,30.1,BS01,Nar,0,b-Ala,10,2,1.127,11807
37,12,F2,6,2,30.1,BS01,Nar,4,b-Ala,10,2,1.084,8295
37,12,F3,6,3,30.1,BS01,Nar,10,b-Ala,10,2,1.07,10570
37,12,F4,6,4,30.1,BS01,Nar,20,b-Ala,10,2,0.897,8941
37,12,F5,6,5,30.1,BS01,Nar,60,b-Ala,10,2,1.087,9964
37,12,F6,6,6,30.1,medium,Nar,0,b-Ala,10,2,1.12,10202
37,12,F7,6,7,30.1,medium,Nar,60,b-Ala,10,2,0.337,194
37,12,G1,7,1,30.1,BS01,Nar,0,b-Ala,10,3,0.647,4288
37,12,G2,7,2,30.1,BS01,Nar,4,b-Ala,10,3,0.699,5306
37,12,G3,7,3,30.1,BS01,Nar,10,b-Ala,10,3,0.67,6143
37,12,G4,7,4,30.1,BS01,Nar,20,b-Ala,10,3,0.687,6565
37,12,G5,7,5,30.1,BS01,Nar,60,b-Ala,10,3,0.691,6215
37,12,G6,7,6,30.1,medium,Nar,0,b-Ala,10,3,0.779,6067
37,12,G7,7,7,30.1,medium,Nar,60,b-Ala,10,3,0.334,234
37,12,H1,8,1,30.1,BS01,Nar,0,b-Ala,10,4,0.659,4522
37,12,H2,8,2,30.1,BS01,Nar,4,b-Ala,10,4,0.889,10844
37,12,H3,8,3,30.1,BS01,Nar,10,b-Ala,10,4,0.728,14035
37,12,H4,8,4,30.1,BS01,Nar,20,b-Ala,10,4,0.598,5305
37,12,H5,8,5,30.1,BS01,Nar,60,b-Ala,10,4,0.761,6000
37,12,H6,8,6,30.1,medium,Nar,0,b-Ala,10,4,0.74,5595
37,12,H7,8,7,30.1,medium,Nar,60,b-Ala,10,4,0.452,1915
38,12.3333333333333,A1,1,1,30,BS01,Nar,0,b-Ala,0,1,0.562,3846
38,12.3333333333333,A2,1,2,30,BS01,Nar,4,b-Ala,0,1,0.556,3031
38,12.3333333333333,A3,1,3,30,BS01,Nar,10,b-Ala,0,1,0.579,2967
38,12.3333333333333,A4,1,4,30,BS01,Nar,20,b-Ala,0,1,0.654,2385
38,12.3333333333333,A5,1,5,30,BS01,Nar,60,b-Ala,0,1,0.675,1295
38,12.3333333333333,A6,1,6,30,medium,Nar,0,b-Ala,0,1,0.166,160
38,12.3333333333333,A7,1,7,30,medium,Nar,60,b-Ala,0,1,0.273,183
38,12.3333333333333,B1,2,1,30,BS01,Nar,0,b-Ala,0,2,1.233,12366
38,12.3333333333333,B2,2,2,30,BS01,Nar,4,b-Ala,0,2,1.08,7680
38,12.3333333333333,B3,2,3,30,BS01,Nar,10,b-Ala,0,2,0.983,4920
38,12.3333333333333,B4,2,4,30,BS01,Nar,20,b-Ala,0,2,0.857,5325
38,12.3333333333333,B5,2,5,30,BS01,Nar,60,b-Ala,0,2,0.801,3146
38,12.3333333333333,B6,2,6,30,medium,Nar,0,b-Ala,0,2,0.155,144
38,12.3333333333333,B7,2,7,30,medium,Nar,60,b-Ala,0,2,0.332,177
38,12.3333333333333,C1,3,1,30,BS01,Nar,0,b-Ala,0,3,0.506,3377
38,12.3333333333333,C2,3,2,30,BS01,Nar,4,b-Ala,0,3,0.658,4091
38,12.3333333333333,C3,3,3,30,BS01,Nar,10,b-Ala,0,3,0.64,3946
38,12.3333333333333,C4,3,4,30,BS01,Nar,20,b-Ala,0,3,0.67,2913
38,12.3333333333333,C5,3,5,30,BS01,Nar,60,b-Ala,0,3,0.659,1239
38,12.3333333333333,C6,3,6,30,medium,Nar,0,b-Ala,0,3,0.162,245
38,12.3333333333333,C7,3,7,30,medium,Nar,60,b-Ala,0,3,0.336,232
38,12.3333333333333,D1,4,1,30,BS01,Nar,0,b-Ala,0,4,0.704,3394
38,12.3333333333333,D2,4,2,30,BS01,Nar,4,b-Ala,0,4,0.665,3910
38,12.3333333333333,D3,4,3,30,BS01,Nar,10,b-Ala,0,4,0.715,4060
38,12.3333333333333,D4,4,4,30,BS01,Nar,20,b-Ala,0,4,0.701,2252
38,12.3333333333333,D5,4,5,30,BS01,Nar,60,b-Ala,0,4,0.65,1134
38,12.3333333333333,D6,4,6,30,medium,Nar,0,b-Ala,0,4,0.557,2618
38,12.3333333333333,D7,4,7,30,medium,Nar,60,b-Ala,0,4,0.592,647
38,12.3333333333333,E1,5,1,30,BS01,Nar,0,b-Ala,10,1,0.67,4635
38,12.3333333333333,E2,5,2,30,BS01,Nar,4,b-Ala,10,1,0.753,5814
38,12.3333333333333,E3,5,3,30,BS01,Nar,10,b-Ala,10,1,0.717,6077
38,12.3333333333333,E4,5,4,30,BS01,Nar,20,b-Ala,10,1,0.653,5860
38,12.3333333333333,E5,5,5,30,BS01,Nar,60,b-Ala,10,1,0.821,12996
38,12.3333333333333,E6,5,6,30,medium,Nar,0,b-Ala,10,1,0.752,5746
38,12.3333333333333,E7,5,7,30,medium,Nar,60,b-Ala,10,1,0.335,166
38,12.3333333333333,F1,6,1,30,BS01,Nar,0,b-Ala,10,2,1.129,11544
38,12.3333333333333,F2,6,2,30,BS01,Nar,4,b-Ala,10,2,1.081,8757
38,12.3333333333333,F3,6,3,30,BS01,Nar,10,b-Ala,10,2,1.071,10902
38,12.3333333333333,F4,6,4,30,BS01,Nar,20,b-Ala,10,2,0.895,8282
38,12.3333333333333,F5,6,5,30,BS01,Nar,60,b-Ala,10,2,1.1,10111
38,12.3333333333333,F6,6,6,30,medium,Nar,0,b-Ala,10,2,1.124,10637
38,12.3333333333333,F7,6,7,30,medium,Nar,60,b-Ala,10,2,0.338,220
38,12.3333333333333,G1,7,1,30,BS01,Nar,0,b-Ala,10,3,0.65,4222
38,12.3333333333333,G2,7,2,30,BS01,Nar,4,b-Ala,10,3,0.702,5673
38,12.3333333333333,G3,7,3,30,BS01,Nar,10,b-Ala,10,3,0.671,6506
38,12.3333333333333,G4,7,4,30,BS01,Nar,20,b-Ala,10,3,0.69,6281
38,12.3333333333333,G5,7,5,30,BS01,Nar,60,b-Ala,10,3,0.692,6036
38,12.3333333333333,G6,7,6,30,medium,Nar,0,b-Ala,10,3,0.781,6582
38,12.3333333333333,G7,7,7,30,medium,Nar,60,b-Ala,10,3,0.335,355
38,12.3333333333333,H1,8,1,30,BS01,Nar,0,b-Ala,10,4,0.662,5127
38,12.3333333333333,H2,8,2,30,BS01,Nar,4,b-Ala,10,4,0.843,11371
38,12.3333333333333,H3,8,3,30,BS01,Nar,10,b-Ala,10,4,0.726,14034
38,12.3333333333333,H4,8,4,30,BS01,Nar,20,b-Ala,10,4,0.6,5328
38,12.3333333333333,H5,8,5,30,BS01,Nar,60,b-Ala,10,4,0.762,6119
38,12.3333333333333,H6,8,6,30,medium,Nar,0,b-Ala,10,4,0.742,5852
38,12.3333333333333,H7,8,7,30,medium,Nar,60,b-Ala,10,4,0.468,2003
39,12.6666666666667,A1,1,1,30.1,BS01,Nar,0,b-Ala,0,1,0.567,4004
39,12.6666666666667,A2,1,2,30.1,BS01,Nar,4,b-Ala,0,1,0.557,3188
39,12.6666666666667,A3,1,3,30.1,BS01,Nar,10,b-Ala,0,1,0.579,2842
39,12.6666666666667,A4,1,4,30.1,BS01,Nar,20,b-Ala,0,1,0.653,2320
39,12.6666666666667,A5,1,5,30.1,BS01,Nar,60,b-Ala,0,1,0.676,1260
39,12.6666666666667,A6,1,6,30.1,medium,Nar,0,b-Ala,0,1,0.164,209
39,12.6666666666667,A7,1,7,30.1,medium,Nar,60,b-Ala,0,1,0.273,197
39,12.6666666666667,B1,2,1,30.1,BS01,Nar,0,b-Ala,0,2,1.236,12084
39,12.6666666666667,B2,2,2,30.1,BS01,Nar,4,b-Ala,0,2,1.079,8137
39,12.6666666666667,B3,2,3,30.1,BS01,Nar,10,b-Ala,0,2,0.977,4218
39,12.6666666666667,B4,2,4,30.1,BS01,Nar,20,b-Ala,0,2,0.851,5415
39,12.6666666666667,B5,2,5,30.1,BS01,Nar,60,b-Ala,0,2,0.799,3472
39,12.6666666666667,B6,2,6,30.1,medium,Nar,0,b-Ala,0,2,0.154,222
39,12.6666666666667,B7,2,7,30.1,medium,Nar,60,b-Ala,0,2,0.331,59
39,12.6666666666667,C1,3,1,30.1,BS01,Nar,0,b-Ala,0,3,0.507,2998
39,12.6666666666667,C2,3,2,30.1,BS01,Nar,4,b-Ala,0,3,0.657,4724
39,12.6666666666667,C3,3,3,30.1,BS01,Nar,10,b-Ala,0,3,0.638,3832
39,12.6666666666667,C4,3,4,30.1,BS01,Nar,20,b-Ala,0,3,0.668,2508
39,12.6666666666667,C5,3,5,30.1,BS01,Nar,60,b-Ala,0,3,0.66,1369
39,12.6666666666667,C6,3,6,30.1,medium,Nar,0,b-Ala,0,3,0.163,199
39,12.6666666666667,C7,3,7,30.1,medium,Nar,60,b-Ala,0,3,0.336,272
39,12.6666666666667,D1,4,1,30.1,BS01,Nar,0,b-Ala,0,4,0.706,3469
39,12.6666666666667,D2,4,2,30.1,BS01,Nar,4,b-Ala,0,4,0.665,3436
39,12.6666666666667,D3,4,3,30.1,BS01,Nar,10,b-Ala,0,4,0.713,3918
39,12.6666666666667,D4,4,4,30.1,BS01,Nar,20,b-Ala,0,4,0.698,2483
39,12.6666666666667,D5,4,5,30.1,BS01,Nar,60,b-Ala,0,4,0.65,1072
39,12.6666666666667,D6,4,6,30.1,medium,Nar,0,b-Ala,0,4,0.575,2620
39,12.6666666666667,D7,4,7,30.1,medium,Nar,60,b-Ala,0,4,0.6,611
39,12.6666666666667,E1,5,1,30.1,BS01,Nar,0,b-Ala,10,1,0.672,4733
39,12.6666666666667,E2,5,2,30.1,BS01,Nar,4,b-Ala,10,1,0.754,5495
39,12.6666666666667,E3,5,3,30.1,BS01,Nar,10,b-Ala,10,1,0.718,6425
39,12.6666666666667,E4,5,4,30.1,BS01,Nar,20,b-Ala,10,1,0.655,5954
39,12.6666666666667,E5,5,5,30.1,BS01,Nar,60,b-Ala,10,1,0.822,13437
39,12.6666666666667,E6,5,6,30.1,medium,Nar,0,b-Ala,10,1,0.753,5293
39,12.6666666666667,E7,5,7,30.1,medium,Nar,60,b-Ala,10,1,0.334,275
39,12.6666666666667,F1,6,1,30.1,BS01,Nar,0,b-Ala,10,2,1.128,11022
39,12.6666666666667,F2,6,2,30.1,BS01,Nar,4,b-Ala,10,2,1.082,8682
39,12.6666666666667,F3,6,3,30.1,BS01,Nar,10,b-Ala,10,2,1.071,10212
39,12.6666666666667,F4,6,4,30.1,BS01,Nar,20,b-Ala,10,2,0.882,8192
39,12.6666666666667,F5,6,5,30.1,BS01,Nar,60,b-Ala,10,2,1.104,10376
39,12.6666666666667,F6,6,6,30.1,medium,Nar,0,b-Ala,10,2,1.124,10486
39,12.6666666666667,F7,6,7,30.1,medium,Nar,60,b-Ala,10,2,0.338,174
39,12.6666666666667,G1,7,1,30.1,BS01,Nar,0,b-Ala,10,3,0.652,4370
39,12.6666666666667,G2,7,2,30.1,BS01,Nar,4,b-Ala,10,3,0.704,5646
39,12.6666666666667,G3,7,3,30.1,BS01,Nar,10,b-Ala,10,3,0.672,6139
39,12.6666666666667,G4,7,4,30.1,BS01,Nar,20,b-Ala,10,3,0.69,6448
39,12.6666666666667,G5,7,5,30.1,BS01,Nar,60,b-Ala,10,3,0.695,5496
39,12.6666666666667,G6,7,6,30.1,medium,Nar,0,b-Ala,10,3,0.782,6243
39,12.6666666666667,G7,7,7,30.1,medium,Nar,60,b-Ala,10,3,0.334,232
39,12.6666666666667,H1,8,1,30.1,BS01,Nar,0,b-Ala,10,4,0.664,5008
39,12.6666666666667,H2,8,2,30.1,BS01,Nar,4,b-Ala,10,4,0.824,11236
39,12.6666666666667,H3,8,3,30.1,BS01,Nar,10,b-Ala,10,4,0.724,13642
39,12.6666666666667,H4,8,4,30.1,BS01,Nar,20,b-Ala,10,4,0.603,5468
39,12.6666666666667,H5,8,5,30.1,BS01,Nar,60,b-Ala,10,4,0.765,6381
39,12.6666666666667,H6,8,6,30.1,medium,Nar,0,b-Ala,10,4,0.745,5646
39,12.6666666666667,H7,8,7,30.1,medium,Nar,60,b-Ala,10,4,0.479,2322
40,13,A1,1,1,30,BS01,Nar,0,b-Ala,0,1,0.568,3925
40,13,A2,1,2,30,BS01,Nar,4,b-Ala,0,1,0.559,2747
40,13,A3,1,3,30,BS01,Nar,10,b-Ala,0,1,0.58,2931
40,13,A4,1,4,30,BS01,Nar,20,b-Ala,0,1,0.653,2433
40,13,A5,1,5,30,BS01,Nar,60,b-Ala,0,1,0.677,1099
40,13,A6,1,6,30,medium,Nar,0,b-Ala,0,1,0.163,131
40,13,A7,1,7,30,medium,Nar,60,b-Ala,0,1,0.274,217
40,13,B1,2,1,30,BS01,Nar,0,b-Ala,0,2,1.24,12390
40,13,B2,2,2,30,BS01,Nar,4,b-Ala,0,2,1.068,7677
40,13,B3,2,3,30,BS01,Nar,10,b-Ala,0,2,0.951,4413
40,13,B4,2,4,30,BS01,Nar,20,b-Ala,0,2,0.851,5084
40,13,B5,2,5,30,BS01,Nar,60,b-Ala,0,2,0.798,3301
40,13,B6,2,6,30,medium,Nar,0,b-Ala,0,2,0.153,195
